0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
3,1,2.4748028615886537,2.9341953493478843,2.5259553840360347,2.290742672861697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.357258107229452,6.7084679826263764,3.424659895931764,1.6185759206921397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.334658174314004,d8834820
3,1,2.4748028615886537,2.9341953493478843,2.5259553840360347,2.290742672861697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.394822108221037,6.794600532814753,3.472473375718465,1.641173711252069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.528765995840594,d6893039
3,1,2.4748028615886537,2.9341953493478843,2.5259553840360347,2.290742672861697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3400124407913037,4.468854693552653,3.191477711486559,1.539586170976033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.765627284640818,d919598
3,1,2.4748028615886537,2.9341953493478843,2.5259553840360347,2.290742672861697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.920991574248958,4.278072452273504,2.837465041625677,1.473858882781821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73608421876423,d5338107
3,1,2.4748028615886537,2.9341953493478843,2.5259553840360347,2.290742672861697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6076943820251604,4.039142050488644,2.711112450661313,1.3915438451180477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.975188996127436,d919599
3,1,2.4748028615886537,2.9341953493478843,2.5259553840360347,2.290742672861697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6249400484633094,4.763726110773313,2.0761041165685254,0.9812163058642588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.671682849503675,d5338109
3,1,2.4748028615886537,2.9341953493478843,2.5259553840360347,2.290742672861697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.394822108221037,6.595463905804232,3.472473375718465,1.641173711252069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.329629368830073,d8052084
3,1,2.4748028615886537,2.9341953493478843,2.5259553840360347,2.290742672861697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.347526772014391,6.586188486101811,3.3733015461162243,1.5943027400365466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.12701581210324,d5338106
3,1,2.4748028615886537,2.9341953493478843,2.5259553840360347,2.290742672861697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.191268380661851,4.378241115531654,2.0761041165685254,1.1140215565359939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.985331437132295,d919594
3,1,2.4748028615886537,2.9341953493478843,2.5259553840360347,2.290742672861697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.680520946861115,4.882721586835794,2.837465041625677,1.2813363850062416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9077402281631,d919592
3,1,2.4748028615886537,2.9341953493478843,2.5259553840360347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.737154376368197,5.453891100802898,2.837465041625677,1.2082483814383507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.171712495207696,d919591
3,1,2.4748028615886537,2.9341953493478843,2.5259553840360347,2.290742672861697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1332679346948167,4.9370634042856825,2.3570997808004313,1.1140215565359939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.767148944151195,d7212964
3,2,2.3278139842372796,2.3827453513750094,2.081715355711028,0.0,1.8652677376658124,1.1792357616261744,0.0,0.0,0.0,0.0,0.0,2.335248418164963,3.282355187445021,3.2104681641612625,0.0,1.1615802994987134,0.754988373192397,0.0,0.0,0.0,0.0,0.0,20.58141863307766,d1027947
3,2,2.3278139842372796,2.3827453513750094,2.081715355711028,0.0,1.8652677376658124,1.1792357616261744,0.0,0.0,0.0,0.0,0.0,3.251221766750983,4.569819873816699,4.3481541916606306,1.8365910204734734,1.5112508120201773,0.9822625199008606,0.0,0.0,0.0,0.0,0.0,26.336078375238124,d1027942
3,2,2.3278139842372796,2.3827453513750094,2.081715355711028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.335248418164963,3.282355187445021,2.4584986027051574,0.0,0.0,0.9822625199008606,0.0,0.0,0.0,0.0,0.0,15.850639419539318,d1391165
3,2,2.3278139842372796,2.3827453513750094,2.081715355711028,0.0,1.8652677376658124,1.1792357616261744,0.0,0.0,0.0,0.0,0.0,2.7740458570872164,3.8991157165093453,3.48659982348373,0.0,1.5112508120201773,0.9822625199008606,0.0,0.0,0.0,0.0,0.0,22.49005291961663,d6677741
3,2,2.3278139842372796,2.3827453513750094,2.081715355711028,0.0,1.8652677376658124,1.1792357616261744,0.0,0.0,0.0,0.0,0.0,2.975643274705168,4.097668258632745,4.112063009751721,0.0,2.2105918370631046,1.4368108133177875,0.0,0.0,0.0,0.0,0.0,24.669555384085832,d1231302
3,2,2.3278139842372796,2.3827453513750094,2.081715355711028,0.0,1.8652677376658124,1.1792357616261744,0.0,0.0,0.0,0.0,0.0,2.848608512528963,3.8991157165093453,3.994624870421884,0.0,2.1432295339242495,1.3930275676108441,0.0,0.0,0.0,0.0,0.0,24.11538439161059,d1391164
3,2,3.028555817818783,3.1000231741678,2.708374120214362,0.0,0.0,1.5342210978353132,0.0,0.0,0.0,0.0,0.0,3.6107845667451652,5.07521056912464,4.733870657703894,3.495197981262383,0.0,1.2095366666093241,0.0,0.0,0.0,0.0,0.0,28.495774651481664,d339846
3,2,3.028555817818783,3.1000231741678,2.708374120214362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7740458570872164,3.8991157165093453,4.497779475794983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00789416159249,d649480
3,2,2.3278139842372796,2.3827453513750094,2.081715355711028,0.0,1.8652677376658124,1.1792357616261744,0.0,0.0,0.0,0.0,0.0,2.7740458570872164,3.8991157165093453,3.3600934482956153,0.0,1.973490086475963,1.2095366666093241,0.0,0.0,0.0,0.0,0.0,23.053059965592766,d1391161
1,2,2.3278139842372796,2.3827453513750094,2.708374120214362,2.413057265643848,1.8652677376658124,1.1792357616261744,0.0,0.0,0.0,0.0,0.0,1.4576535403204556,2.0488341293163725,2.4584986027051574,1.8365910204734734,1.1615802994987134,0.754988373192397,0.0,0.0,0.0,0.0,0.0,22.594640186269054,d1391166
3,2,2.3278139842372796,2.3827453513750094,2.081715355711028,0.0,1.8652677376658124,1.1792357616261744,0.0,0.0,0.0,0.0,0.0,2.689513690265115,3.7802998363159555,3.6928452801363894,0.0,1.973490086475963,1.2827025996763304,0.0,0.0,0.0,0.0,0.0,23.255629683485054,d9065388
3,2,2.3278139842372796,2.3827453513750094,2.081715355711028,0.0,1.8652677376658124,1.5342210978353132,0.0,0.0,0.0,0.0,0.0,3.4144407136274215,4.799235533753288,4.426372110511744,1.8365910204734734,2.0654654619746444,1.5412277424144676,0.0,0.0,0.0,0.0,0.0,28.275096109579483,d1391163
3,2,2.3278139842372796,2.3827453513750094,2.081715355711028,2.413057265643848,1.8652677376658124,1.1792357616261744,0.0,0.0,0.0,0.0,0.0,2.4765096417186574,3.4809077295684205,3.6928452801363894,2.9423289943327466,1.5112508120201773,1.4368108133177875,0.0,0.0,0.0,0.0,0.0,27.79048872735333,d2888230
3,2,2.3278139842372796,2.3827453513750094,2.081715355711028,0.0,1.8652677376658124,1.5342210978353132,0.0,0.0,0.0,0.0,0.0,3.081397011526953,4.331119287647712,4.214780270162163,1.8365910204734734,1.7157949494531808,1.3930275676108441,0.0,0.0,0.0,0.0,0.0,26.764473633698767,d5799509
3,2,3.028555817818783,3.1000231741678,2.708374120214362,3.1394598838575543,1.8652677376658124,1.1792357616261744,0.0,0.0,0.0,0.0,0.0,1.8964509792427093,2.665594658380697,2.7912504345459315,1.8365910204734734,1.1615802994987134,0.754988373192397,0.0,0.0,0.0,0.0,0.0,26.12737226068441,d6988564
3,2,2.3278139842372796,2.3827453513750094,2.081715355711028,0.0,1.8652677376658124,1.1792357616261744,0.0,0.0,0.0,0.0,0.0,2.7740458570872164,3.8991157165093453,4.165027643954209,0.0,1.973490086475963,1.2095366666093241,0.0,0.0,0.0,0.0,0.0,23.857994161251362,d1027946
3,2,2.3278139842372796,2.3827453513750094,2.708374120214362,0.0,1.8652677376658124,1.1792357616261744,0.0,0.0,0.0,0.0,0.0,2.4765096417186574,3.4809077295684205,3.7793111779109467,0.0,1.973490086475963,1.2827025996763304,0.0,0.0,0.0,0.0,0.0,23.456358190468958,d1391162
3,2,2.3278139842372796,2.3827453513750094,2.081715355711028,0.0,1.8652677376658124,1.5342210978353132,0.0,0.0,0.0,0.0,0.0,2.4765096417186574,3.4809077295684205,3.3600934482956153,0.0,1.973490086475963,1.4754303730250233,0.0,0.0,0.0,0.0,0.0,22.95819480590812,d6135020
3,2,2.3278139842372796,2.3827453513750094,2.081715355711028,0.0,1.8652677376658124,1.1792357616261744,0.0,0.0,0.0,0.0,0.0,2.335248418164963,3.282355187445021,3.48659982348373,0.0,1.973490086475963,1.2827025996763304,0.0,0.0,0.0,0.0,0.0,22.19717430586131,d1027943
3,2,2.3278139842372796,2.3827453513750094,2.081715355711028,0.0,1.8652677376658124,1.1792357616261744,0.0,0.0,0.0,0.0,0.0,3.128311129187369,4.3970603653802804,3.9289364620453,2.3894600074031103,1.5112508120201773,0.9822625199008606,0.0,0.0,0.0,0.0,0.0,26.174059486552398,d9065387
3,2,2.3278139842372796,2.3827453513750094,2.081715355711028,0.0,1.8652677376658124,1.1792357616261744,0.0,0.0,0.0,0.0,0.0,3.21284329600947,4.458450040060316,4.165027643954209,0.0,2.0654654619746444,1.3424835198171736,0.0,0.0,0.0,0.0,0.0,25.081048152431112,d6135019
3,2,2.3278139842372796,2.3827453513750094,2.081715355711028,0.0,1.8652677376658124,1.1792357616261744,0.0,0.0,0.0,0.0,0.0,3.495365743116859,4.912981329820469,4.783623283911847,0.0,2.2105918370631046,1.4368108133177875,0.0,0.0,0.0,0.0,0.0,26.67615119784537,d90668
3,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,2.486105605124721,2.7149239609105527,2.7477491902995337,0.5193104027708856,4.232545216787919,0.0,0.0,0.0,0.0,0.0,0.0,23.7623530011545,d3093197
1,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,2.0189618255022457,2.204784794708982,2.2314421035992784,0.3457290524598748,3.4372422473896638,0.0,0.0,0.0,0.0,0.0,0.0,21.29987864892093,d795483
3,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,2.180574613812576,3.753442038818176,0.0,0.0,0.0,0.0,0.0,0.0,3.4203931643696714,3.7352022933136944,3.7803633637000447,0.6620417058905459,6.135162366867049,0.0,0.0,0.0,0.0,0.0,0.0,30.167883689347853,d3474146
3,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,3.9669163514182624,4.332026858067847,4.384403932852516,0.6885362477691486,6.544403939191237,0.0,0.0,0.0,0.0,0.0,0.0,30.9780059545599,d3093202
3,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,2.953249384747196,3.311748525664705,3.264056276999789,0.49030691006024546,4.874636983658629,0.0,0.0,0.0,0.0,0.0,0.0,25.955716706391453,d5956839
3,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,3.4997725717957873,3.7798205142227626,3.825521048460534,0.6275934679720914,5.8927106129428335,0.0,0.0,0.0,0.0,0.0,0.0,28.6871368406549,d8128626
1,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,3.103636091759541,3.3892912570148224,3.4302700337980463,0.5314697641285846,5.283878555982817,0.0,0.0,0.0,0.0,0.0,0.0,26.8002643279447,d3474147
3,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,4.333283814928091,4.743890224835047,4.789328767556279,0.7624549526578376,7.320422763058888,0.0,0.0,0.0,0.0,0.0,0.0,33.011099148297035,d3093201
3,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,3.6350137871779693,3.9695763561719626,4.017571164256649,0.6325051536043363,6.020328643221639,0.0,0.0,0.0,0.0,0.0,0.0,29.336713729693443,d3433756
3,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,3.6649718753886806,4.002291753031482,4.050682111938928,0.6543450415670286,6.135162366867049,0.0,0.0,0.0,0.0,0.0,0.0,29.56917177405406,d8128625
3,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,2.953249384747196,3.225063127112123,3.264056276999789,0.5525109832087539,5.027848186186174,0.0,0.0,0.0,0.0,0.0,0.0,26.084446583514925,d6101968
3,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,2.7593671986490165,3.013336243287629,3.0497694748757698,0.4725168128131714,4.697767630598084,0.0,0.0,0.0,0.0,0.0,0.0,25.05447598548456,d795480
1,3,3.658151554408566,3.6931748954455608,3.6931748954455608,2.8475368542086943,4.901489941214932,0.0,0.0,0.0,0.0,0.0,0.0,2.0189618255022457,2.204784794708982,2.2314421035992784,0.3457290524598748,3.4372422473896638,0.0,0.0,0.0,0.0,0.0,0.0,29.031688164383354,d795484
3,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,3.6649718753886806,4.002291753031482,4.050682111938928,0.6417426578114345,6.188538486122119,0.0,0.0,0.0,0.0,0.0,0.0,29.609945509553533,d6101967
2,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,3.947930701168814,4.311293789983593,4.363420188238975,0.7260923335197648,6.6537608999322835,0.0,0.0,0.0,0.0,0.0,0.0,31.064216538104326,d3093200
3,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,3.9283946662303504,4.267988638549039,4.319591448832886,0.6885362477691486,6.753595983204758,0.0,0.0,0.0,0.0,0.0,0.0,31.01982560984707,d7601709
3,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,3.376897685283837,3.6877035393918987,3.7322903183742824,0.5057173932510397,5.027848186186174,0.0,0.0,0.0,0.0,0.0,0.0,27.39217574774812,d6222193
3,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,3.6350137871779693,3.9695763561719626,4.017571164256649,0.6224634148330124,6.188538486122119,0.0,0.0,0.0,0.0,0.0,0.0,29.494881833822603,d7464937
3,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,3.985381780866702,4.352191824815329,4.404812707407745,0.6914581049197496,6.58202631462397,0.0,0.0,0.0,0.0,0.0,0.0,31.07758935789439,d3541451
1,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,3.103636091759541,3.3892912570148224,3.4302700337980463,0.5424692444374299,5.393235516723864,0.0,0.0,0.0,0.0,0.0,0.0,26.920620768994596,d8373415
3,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,3.6936547578939667,4.002291753031482,4.050682111938928,0.6502952508514104,6.288373569394594,0.0,0.0,0.0,0.0,0.0,0.0,29.74701606837127,d7055579
3,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,2.2922234190265414,2.503197077086058,2.5334623881755145,0.4725168128131714,4.697767630598084,0.0,0.0,0.0,0.0,0.0,0.0,23.56088595296026,d795486
1,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.061718625260891,d2971359
3,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,3.226510978271492,3.5234754094892,3.5660765615760255,0.6372163054017119,5.669939953056884,0.0,0.0,0.0,0.0,0.0,0.0,27.684937833056203,d7055578
3,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,2.7593671986490165,3.013336243287629,3.0497694748757698,0.4725168128131714,4.697767630598084,0.0,0.0,0.0,0.0,0.0,0.0,25.05447598548456,d3093198
1,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,2.2922234190265414,2.503197077086058,2.5334623881755145,0.39252264241758894,3.902464661199828,0.0,0.0,0.0,0.0,0.0,0.0,22.685588813166422,d1973881
3,3,2.1531584107267525,2.1737728659246724,2.1737728659246724,1.6760371560070901,2.884977326677703,0.0,0.0,0.0,0.0,0.0,0.0,4.240177944942558,4.602663193302225,4.6583124406828755,0.7420358762861284,7.300808958094913,0.0,0.0,0.0,0.0,0.0,0.0,32.605717038569594,d7055580
3,4,3.643738037261475,3.3134703785576045,3.425827108685914,1.904000563991133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.712351071227258,4.162490767405193,3.42703382352183,2.2403208502332412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.829232600883646,d4005628
1,4,3.643738037261475,2.546805523009155,2.633165353683903,1.904000563991133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55770249239443,4.867174678513992,4.007209428275652,2.4786621073199213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.63845818444966,d6150117
3,4,2.800656440977667,2.546805523009155,2.633165353683903,1.904000563991133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7725442096057766,4.162490767405193,3.087652850907626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.907315709580455,d340190
3,4,4.136909156135635,3.3134703785576045,3.425827108685914,2.4771618455136015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55770249239443,3.7502771045450247,3.087652850907626,2.3728442312340334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.12184516797387,d5185248
3,4,3.643738037261475,3.761940569674249,3.8895045111179103,1.904000563991133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.712351071227258,4.319207128673517,3.42703382352183,1.945223681376187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.60299938684356,d340189
3,4,2.800656440977667,2.546805523009155,2.633165353683903,1.904000563991133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.310195859301029,4.778715085562201,3.934379472847368,2.6058319294311945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.513750228803648,d4070372
3,4,3.643738037261475,3.3134703785576045,3.425827108685914,1.904000563991133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.712351071227258,4.162490767405193,3.42703382352183,2.2403208502332412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.829232600883646,d1879191
3,4,3.643738037261475,4.080135234106054,4.218488863687925,2.4771618455136015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.712351071227258,5.159644926762622,4.298747867231172,2.2403208502332412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.83058869602335,d340188
3,4,3.643738037261475,3.3134703785576045,3.425827108685914,1.904000563991133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.712351071227258,4.162490767405193,3.42703382352183,2.2403208502332412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.829232600883646,d2524164
3,4,3.643738037261475,3.3134703785576045,3.425827108685914,1.904000563991133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.712351071227258,4.162490767405193,3.42703382352183,2.2403208502332412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.829232600883646,d859211
3,4,2.800656440977667,2.546805523009155,2.633165353683903,1.904000563991133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7725442096057766,4.162490767405193,3.087652850907626,1.2142015229802805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.121517232560734,d6704859
3,4,3.643738037261475,2.546805523009155,2.633165353683903,1.904000563991133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.213684475339057,4.319207128673517,3.5560604810633705,2.4786621073199213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.29532367034153,d340194
3,4,3.643738037261475,3.3134703785576045,3.425827108685914,1.904000563991133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.213684475339057,4.57470443026536,3.766414796136034,2.428403045960561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.270242836197138,d5185247
3,4,3.643738037261475,3.3134703785576045,3.425827108685914,1.904000563991133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.213684475339057,4.681818564654854,3.854603282799968,2.6058319294311945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6429743407212,d2709520
3,4,2.800656440977667,2.546805523009155,2.633165353683903,1.904000563991133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.991104311575275,4.454961015653823,3.5560604810633705,2.3728442312340334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25959792118836,d1318353
3,4,3.643738037261475,3.3134703785576045,3.425827108685914,1.904000563991133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.213684475339057,4.681818564654854,3.854603282799968,2.6058319294311945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6429743407212,d8027748
3,4,4.136909156135635,3.3134703785576045,3.425827108685914,1.904000563991133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5413700344534025,3.4578068562963935,2.507477246153805,1.945223681376187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.232085025650075,d340191
3,4,3.643738037261475,3.3134703785576045,3.425827108685914,1.904000563991133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.712351071227258,4.162490767405193,3.42703382352183,2.2403208502332412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.829232600883646,d6704860
3,4,3.643738037261475,3.3134703785576045,3.425827108685914,1.904000563991133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.712351071227258,4.162490767405193,3.42703382352183,2.2403208502332412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.829232600883646,d8067895
3,4,3.643738037261475,3.3134703785576045,3.425827108685914,1.904000563991133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.213684475339057,4.57470443026536,3.766414796136034,2.428403045960561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.270242836197138,d5435931
3,4,3.643738037261475,2.546805523009155,2.633165353683903,1.904000563991133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09163575733153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.819345235277197,d340187
